"","ID","Timepoint","L2_SE"
"1763","User #25331","Timepoint 40",1.30983751659899
"1764","User #25331","Timepoint 41",1.2433032250865
"1765","User #25331","Timepoint 42",1.28729426654104
"1766","User #25331","Timepoint 43",1.41337400462014
"1767","User #25331","Timepoint 44",1.31897159594183
"1768","User #25331","Timepoint 45",1.28714833069154
"1769","User #25331","Timepoint 46",1.3015337486757
"1770","User #25331","Timepoint 47",1.37806267517058
"1771","User #25331","Timepoint 48",1.28117381006063
"1772","User #25331","Timepoint 49",1.48588891338233
"1773","User #25331","Timepoint 5",0
"1774","User #25331","Timepoint 50",1.97177597479229
"1775","User #25331","Timepoint 51",2.1766221670559
"1776","User #25331","Timepoint 52",1.40952291149574
"1777","User #25331","Timepoint 53",1.31051160497146
"1778","User #25331","Timepoint 54",1.32001590650742
"1779","User #25331","Timepoint 55",1.4519508460715
"1780","User #25331","Timepoint 56",1.42117111992991
"1781","User #25331","Timepoint 57",1.58146042472574
"1782","User #25331","Timepoint 58",1.27288894183232
"1783","User #25331","Timepoint 59",1.42450351072316
"1784","User #25331","Timepoint 6",0
"1785","User #25331","Timepoint 60",1.4587474987704
"1786","User #25331","Timepoint 61",1.21513768587939
"1787","User #25331","Timepoint 62",1.61452592725309
"1788","User #25331","Timepoint 63",1.29371294907128
"1789","User #25331","Timepoint 64",1.7787806433618
"1790","User #25331","Timepoint 7",0
"1791","User #25331","Timepoint 8",0
"1792","User #25331","Timepoint 9",0
"1793","User #25332","Timepoint 1",0
"1794","User #25332","Timepoint 10",0
"1795","User #25332","Timepoint 11",0
"1796","User #25332","Timepoint 12",0
"1797","User #25332","Timepoint 13",0
"1798","User #25332","Timepoint 14",0
"1799","User #25332","Timepoint 15",0
"1800","User #25332","Timepoint 16",0
"1801","User #25332","Timepoint 17",1.5014489008096
"1802","User #25332","Timepoint 18",2.31737593066649
"1803","User #25332","Timepoint 19",1.65295401871972
"1804","User #25332","Timepoint 2",0
"1805","User #25332","Timepoint 20",1.68845256426157
"1806","User #25332","Timepoint 21",2.37322155564492
"1807","User #25332","Timepoint 22",2.38896194454488
"1808","User #25332","Timepoint 23",1.53937603822798
"1809","User #25332","Timepoint 24",2.07355384277662
"1810","User #25332","Timepoint 25",1.79078512715453
"1811","User #25332","Timepoint 26",2.703772658584
"1812","User #25332","Timepoint 27",2.02938014366478
"1813","User #25332","Timepoint 28",2.4200311933465
"1814","User #25332","Timepoint 29",1.99525875714865
"1815","User #25332","Timepoint 3",0
"1816","User #25332","Timepoint 30",2.20376350649428
"1817","User #25332","Timepoint 31",2.24272533832515
"1818","User #25332","Timepoint 32",2.79626567155264
"1819","User #25332","Timepoint 33",1.79242050585835
"1820","User #25332","Timepoint 34",2.54049835871246
"1821","User #25332","Timepoint 35",1.50095251122689
"1822","User #25332","Timepoint 36",1.90942944925227
"1823","User #25332","Timepoint 37",1.70943358214169
"1824","User #25332","Timepoint 38",2.62720157302057
"1825","User #25332","Timepoint 39",2.0203975787095
"1826","User #25332","Timepoint 4",0
"1827","User #25332","Timepoint 40",2.34746359640903
"1828","User #25332","Timepoint 41",1.55319583954068
"1829","User #25332","Timepoint 42",1.4433666743277
"1830","User #25332","Timepoint 43",1.33092680024435
"1831","User #25332","Timepoint 44",1.83301606900966
"1832","User #25332","Timepoint 45",1.25882898278824
"1833","User #25332","Timepoint 46",1.65007870065164
"1834","User #25332","Timepoint 47",2.2766363676382
"1835","User #25332","Timepoint 48",1.53655673369063
"1836","User #25332","Timepoint 49",1.68944198164682
"1837","User #25332","Timepoint 5",0
"1838","User #25332","Timepoint 50",1.47164311775071
"1839","User #25332","Timepoint 51",1.45900555845541
"1840","User #25332","Timepoint 52",1.92780957897426
"1841","User #25332","Timepoint 53",1.77343307639281
"1842","User #25332","Timepoint 54",1.60879025892471
"1843","User #25332","Timepoint 55",1.79083281107404
"1844","User #25332","Timepoint 56",1.94125137151437
"1845","User #25332","Timepoint 57",1.6306659187186
"1846","User #25332","Timepoint 58",2.00808723102619
"1847","User #25332","Timepoint 59",2.11932780952404
"1848","User #25332","Timepoint 6",0
"1849","User #25332","Timepoint 60",2.02249172829124
"1850","User #25332","Timepoint 61",1.35835868109727
"1851","User #25332","Timepoint 62",1.58957609284719
"1852","User #25332","Timepoint 63",2.01943328782705
"1853","User #25332","Timepoint 64",1.68302758685225
"1854","User #25332","Timepoint 7",0
"1855","User #25332","Timepoint 8",0
"1856","User #25332","Timepoint 9",0
"1857","User #25333","Timepoint 1",0
"1858","User #25333","Timepoint 10",0
"1859","User #25333","Timepoint 11",0
"1860","User #25333","Timepoint 12",0
"1861","User #25333","Timepoint 13",0
"1862","User #25333","Timepoint 14",0
"1863","User #25333","Timepoint 15",0
"1864","User #25333","Timepoint 16",0
"1865","User #25333","Timepoint 17",1.31826689025258
"1866","User #25333","Timepoint 18",1.94254756215728
"1867","User #25333","Timepoint 19",1.788407079588
"1868","User #25333","Timepoint 2",0
"1869","User #25333","Timepoint 20",1.51861156860443
"1870","User #25333","Timepoint 21",1.7983196876655
"1871","User #25333","Timepoint 22",1.37954153990128
"1872","User #25333","Timepoint 23",1.80054149181302
"1873","User #25333","Timepoint 24",1.68340434914984
"1874","User #25333","Timepoint 25",1.32142110569012
"1875","User #25333","Timepoint 26",1.30045558388121
"1876","User #25333","Timepoint 27",1.47194780824428
"1877","User #25333","Timepoint 28",1.52303768483028
"1878","User #25333","Timepoint 29",1.29464899323289
"1879","User #25333","Timepoint 3",0
"1880","User #25333","Timepoint 30",1.37607572897813
"1881","User #25333","Timepoint 31",1.49041865787978
"1882","User #25333","Timepoint 32",2.10498814513488
"1883","User #25333","Timepoint 33",1.43633279006724
"1884","User #25333","Timepoint 34",1.98608298949778
"1885","User #25333","Timepoint 35",1.5937888097567
"1886","User #25333","Timepoint 36",1.74410924423227
"1887","User #25333","Timepoint 37",1.70838766344097
"1888","User #25333","Timepoint 38",1.52733637553168
"1889","User #25333","Timepoint 39",1.36294167473769
"1890","User #25333","Timepoint 4",0
"1891","User #25333","Timepoint 40",1.50771879106402
"1892","User #25333","Timepoint 41",1.17570655347946
"1893","User #25333","Timepoint 42",1.44771213986243
"1894","User #25333","Timepoint 43",1.34951948138309
"1895","User #25333","Timepoint 44",1.29163455981912
"1896","User #25333","Timepoint 45",1.31497898638384
"1897","User #25333","Timepoint 46",1.30417888725104
"1898","User #25333","Timepoint 47",1.31641437790587
"1899","User #25333","Timepoint 48",1.27843996428687
"1900","User #25333","Timepoint 49",1.74255447670431
"1901","User #25333","Timepoint 5",0
"1902","User #25333","Timepoint 50",1.50558972993713
"1903","User #25333","Timepoint 51",1.76897383807747
"1904","User #25333","Timepoint 52",1.39516615046735
"1905","User #25333","Timepoint 53",1.34255048608644
"1906","User #25333","Timepoint 54",1.27901906417659
"1907","User #25333","Timepoint 55",1.46925473443478
"1908","User #25333","Timepoint 56",1.61039244050839
"1909","User #25333","Timepoint 57",1.54268712908751
"1910","User #25333","Timepoint 58",1.26923356358482
"1911","User #25333","Timepoint 59",1.42873141068209
"1912","User #25333","Timepoint 6",0
"1913","User #25333","Timepoint 60",1.8538832031503
"1914","User #25333","Timepoint 61",1.29111477894664
"1915","User #25333","Timepoint 62",1.24655872324035
"1916","User #25333","Timepoint 63",1.51198390722109
"1917","User #25333","Timepoint 64",1.45421017965963
"1918","User #25333","Timepoint 7",0
"1919","User #25333","Timepoint 8",0
"1920","User #25333","Timepoint 9",0
"1921","User #25334","Timepoint 1",0
"1922","User #25334","Timepoint 10",0
"1923","User #25334","Timepoint 11",0
"1924","User #25334","Timepoint 12",0
"1925","User #25334","Timepoint 13",0
"1926","User #25334","Timepoint 14",0
"1927","User #25334","Timepoint 15",0
"1928","User #25334","Timepoint 16",0
"1929","User #25334","Timepoint 17",1.95340919599274
"1930","User #25334","Timepoint 18",1.73272085396071
"1931","User #25334","Timepoint 19",1.95669265754209
"1932","User #25334","Timepoint 2",0
"1933","User #25334","Timepoint 20",1.5369282075701
"1934","User #25334","Timepoint 21",1.65496756290294
"1935","User #25334","Timepoint 22",1.48344799322238
"1936","User #25334","Timepoint 23",2.15609982432173
"1937","User #25334","Timepoint 24",1.46817775402614
"1938","User #25334","Timepoint 25",1.35545244042077
"1939","User #25334","Timepoint 26",2.50910887825533
"1940","User #25334","Timepoint 27",1.34630190985147
"1941","User #25334","Timepoint 28",1.71600394629897
"1942","User #25334","Timepoint 29",1.18643490434249
"1943","User #25334","Timepoint 3",0
"1944","User #25334","Timepoint 30",1.4046902707923
"1945","User #25334","Timepoint 31",1.39095788146384
"1946","User #25334","Timepoint 32",1.31772571325048
"1947","User #25334","Timepoint 33",1.46020426437577
"1948","User #25334","Timepoint 34",1.94022620699016
"1949","User #25334","Timepoint 35",1.34678806435596
"1950","User #25334","Timepoint 36",1.55749581565963
"1951","User #25334","Timepoint 37",1.25157765666151
"1952","User #25334","Timepoint 38",2.38260818213193
"1953","User #25334","Timepoint 39",1.56520930001222
"1954","User #25334","Timepoint 4",0
"1955","User #25334","Timepoint 40",1.16594180530704
"1956","User #25334","Timepoint 41",1.14636585034864
"1957","User #25334","Timepoint 42",1.76007903256039
"1958","User #25334","Timepoint 43",1.29305707039106
"1959","User #25334","Timepoint 44",1.2217919479033
"1960","User #25334","Timepoint 45",1.99288786944274
"1961","User #25334","Timepoint 46",1.69050149955755
"1962","User #25334","Timepoint 47",1.50246954785857
"1963","User #25334","Timepoint 48",1.33524889453585
"1964","User #25334","Timepoint 49",1.28378320254102
"1965","User #25334","Timepoint 5",0
"1966","User #25334","Timepoint 50",1.68220637483852
"1967","User #25334","Timepoint 51",1.29705474033892
"1968","User #25334","Timepoint 52",1.42148030772891
"1969","User #25334","Timepoint 53",2.01955969495668
"1970","User #25334","Timepoint 54",1.85434620597558
"1971","User #25334","Timepoint 55",1.61765096946463
"1972","User #25334","Timepoint 56",1.56477657826525
"1973","User #25334","Timepoint 57",1.67008854109152
"1974","User #25334","Timepoint 58",1.91967769849114
"1975","User #25334","Timepoint 59",1.33051382981162
"1976","User #25334","Timepoint 6",0
"1977","User #25334","Timepoint 60",1.47601995133806
"1978","User #25334","Timepoint 61",1.27795958211151
"1979","User #25334","Timepoint 62",2.07997215619981
"1980","User #25334","Timepoint 63",1.88211495991178
"1981","User #25334","Timepoint 64",1.55993657928697
"1982","User #25334","Timepoint 7",0
"1983","User #25334","Timepoint 8",0
"1984","User #25334","Timepoint 9",0
"1985","User #25335","Timepoint 1",0
"1986","User #25335","Timepoint 10",0
"1987","User #25335","Timepoint 11",0
"1988","User #25335","Timepoint 12",0
"1989","User #25335","Timepoint 13",0
"1990","User #25335","Timepoint 14",0
"1991","User #25335","Timepoint 15",0
"1992","User #25335","Timepoint 16",0
"1993","User #25335","Timepoint 17",2.11428708934255
"1994","User #25335","Timepoint 18",2.11920421390362
"1995","User #25335","Timepoint 19",1.73676838886991
"1996","User #25335","Timepoint 2",0
"1997","User #25335","Timepoint 20",2.11345001467347
"1998","User #25335","Timepoint 21",1.85697312910462
"1999","User #25335","Timepoint 22",1.72867855920073
"2000","User #25335","Timepoint 23",2.102588746523
"2001","User #25335","Timepoint 24",1.74464757175764
"2002","User #25335","Timepoint 25",2.62981938665653
"2003","User #25335","Timepoint 26",2.17857911451925
"2004","User #25335","Timepoint 27",2.08333153766041
"2005","User #25335","Timepoint 28",2.38432806297694
"2006","User #25335","Timepoint 29",2.4170149980057
"2007","User #25335","Timepoint 3",0
"2008","User #25335","Timepoint 30",2.3332919380397
"2009","User #25335","Timepoint 31",1.78864590233788
"2010","User #25335","Timepoint 32",2.06843579136541
"2011","User #25335","Timepoint 33",2.80586335191444
"2012","User #25335","Timepoint 34",1.90822518007664
"2013","User #25335","Timepoint 35",2.20199678201075
"2014","User #25335","Timepoint 36",2.16429328961436
"2015","User #25335","Timepoint 37",3.3415604961774
"2016","User #25335","Timepoint 38",2.14934035734326
"2017","User #25335","Timepoint 39",2.1544003388691
"2018","User #25335","Timepoint 4",0
"2019","User #25335","Timepoint 40",2.10245855422476
"2020","User #25335","Timepoint 41",2.31390982974347
"2021","User #25335","Timepoint 42",2.52305913801513
"2022","User #25335","Timepoint 43",1.95835615781374
"2023","User #25335","Timepoint 44",1.91980146343662
"2024","User #25335","Timepoint 45",2.86348221012367
"2025","User #25335","Timepoint 46",1.80519081855937
"2026","User #25335","Timepoint 47",2.60831059162967
"2027","User #25335","Timepoint 48",2.51367442746398
"2028","User #25335","Timepoint 49",2.13317703863739
"2029","User #25335","Timepoint 5",0
"2030","User #25335","Timepoint 50",2.51611526545408
"2031","User #25335","Timepoint 51",1.82557049968339
"2032","User #25335","Timepoint 52",1.90123269102687
"2033","User #25335","Timepoint 53",2.17064468371343
"2034","User #25335","Timepoint 54",2.36771905856735
"2035","User #25335","Timepoint 55",2.71163006825914
"2036","User #25335","Timepoint 56",3.28727611869612
"2037","User #25335","Timepoint 57",2.14624616239565
"2038","User #25335","Timepoint 58",2.5585818386908
"2039","User #25335","Timepoint 59",1.67039309159003
"2040","User #25335","Timepoint 6",0
"2041","User #25335","Timepoint 60",1.97010775719627
"2042","User #25335","Timepoint 61",2.06062812811045
"2043","User #25335","Timepoint 62",2.27313143943336
"2044","User #25335","Timepoint 63",1.97811990380009
"2045","User #25335","Timepoint 64",2.04488034445073
"2046","User #25335","Timepoint 7",0
"2047","User #25335","Timepoint 8",0
"2048","User #25335","Timepoint 9",0
"2049","User #25336","Timepoint 1",0
"2050","User #25336","Timepoint 10",0
"2051","User #25336","Timepoint 11",0
"2052","User #25336","Timepoint 12",0
"2053","User #25336","Timepoint 13",0
"2054","User #25336","Timepoint 14",0
"2055","User #25336","Timepoint 15",0
"2056","User #25336","Timepoint 16",0
"2057","User #25336","Timepoint 17",1.56988585324608
"2058","User #25336","Timepoint 18",1.96148990820591
"2059","User #25336","Timepoint 19",2.35020018687946
"2060","User #25336","Timepoint 2",0
"2061","User #25336","Timepoint 20",1.59009871821128
"2062","User #25336","Timepoint 21",1.7705311785479
"2063","User #25336","Timepoint 22",2.05413782149061
"2064","User #25336","Timepoint 23",1.82922584798048
"2065","User #25336","Timepoint 24",1.72344693825518
"2066","User #25336","Timepoint 25",1.82997262139807
"2067","User #25336","Timepoint 26",1.40762098389885
"2068","User #25336","Timepoint 27",2.54614801441999
"2069","User #25336","Timepoint 28",1.64050088085778
"2070","User #25336","Timepoint 29",1.51089704108384
"2071","User #25336","Timepoint 3",0
"2072","User #25336","Timepoint 30",1.72818946568973
"2073","User #25336","Timepoint 31",1.54778709002558
"2074","User #25336","Timepoint 32",1.79516342826954
"2075","User #25336","Timepoint 33",1.86074934046388
"2076","User #25336","Timepoint 34",1.60051979992577
"2077","User #25336","Timepoint 35",2.15763248308368
"2078","User #25336","Timepoint 36",1.66196439919614
"2079","User #25336","Timepoint 37",2.11932378908157
"2080","User #25336","Timepoint 38",1.45343228288329
"2081","User #25336","Timepoint 39",1.62356808433985
"2082","User #25336","Timepoint 4",0
"2083","User #25336","Timepoint 40",1.36130018044444
"2084","User #25336","Timepoint 41",1.71723642751085
"2085","User #25336","Timepoint 42",1.35162003971103
"2086","User #25336","Timepoint 43",1.51073061785456
